URL,Size,# of outlinks,Content-type
https://www.foxnews.com/shows/greg-gutfeld-show,101145,220,TEXT/HTML
https://www.foxnews.com/media/ainsley-earhardt-howard-stern-faith-prayer-sean-hannity,73812,172,TEXT/HTML
https://www.foxnews.com/entertainment/call-of-the-wild-harrison-ford-george-lucas-career-influence,81492,186,TEXT/HTML
https://www.foxnews.com/category/person/justin-bieber,62460,174,TEXT/HTML
https://www.foxnews.com/category/person/jennifer-lopez,63166,174,TEXT/HTML
https://www.foxnews.com/media/jussie-smollett-mark-fuhrman-disorderly-conduct,73518,171,TEXT/HTML
https://www.foxnews.com/shows/journal-editorial-report,93554,210,TEXT/HTML
https://www.foxnews.com/person/h/yael-halon,58805,166,TEXT/HTML
https://www.foxnews.com/tech/what-does-apple-have-up-its-sleeve-in-2020,72902,174,TEXT/HTML
https://www.foxnews.com/real-estate/growing-number-of-americans-spend-income-rent,69508,171,TEXT/HTML
https://www.foxnews.com/tech/huge-government-data-breach-inexcusable-security-experts-say,73428,166,TEXT/HTML
https://www.foxnews.com/category/shows/the-five/transcript,61756,177,TEXT/HTML
https://www.foxnews.com/media/hearts-attack-survivor-bernie-sanders-called-out-for-praising-free-market-system-health-care,75427,173,TEXT/HTML
https://www.foxnews.com/entertainment/dukes-of-hazzard-catherine-bach-faith,87780,187,TEXT/HTML
https://www.foxnews.com/us/florida-cross-pensacola-christian-atheist-court,73565,172,TEXT/HTML
https://www.foxnews.com/entertainment/john-oates-hall-oates-slept-with-thousands-of-women,77983,184,TEXT/HTML
https://www.foxnews.com/media/richard-jewell-olympic-park-bombing,82237,174,TEXT/HTML
https://www.foxnews.com/category/shows/hannity/transcript,62551,176,TEXT/HTML
https://www.foxnews.com/politics/nevada-caucuses-underway,85840,176,TEXT/HTML
https://www.foxnews.com/tech/health-insurer-anthem-says-database-of-customer-employee-info-hacked,66676,162,TEXT/HTML
https://www.foxnews.com/category/travel/general/hotels,61495,177,TEXT/HTML
https://www.foxnews.com/category/person/alexandria-ocasio-cortez,65696,177,TEXT/HTML
https://www.foxnews.com/category/shows/your-world-cavuto/common-sense,63551,177,TEXT/HTML
https://www.foxnews.com/media/behind-the-scenes-with-fox-nations-abby-hornacek-on-parkd,73813,179,TEXT/HTML
https://www.foxnews.com/category/us/us-regions/west/california,64776,177,TEXT/HTML
https://www.foxnews.com/category/faith-values/family,61836,177,TEXT/HTML
https://www.foxnews.com/entertainment/pamela-anderson-ex-jon-peters-engaged-another-woman-after-marriage-report,77686,186,TEXT/HTML
https://www.foxnews.com/media/roger-stone-judge-trial-amy-berman-jackson-president-trump,83637,183,TEXT/HTML
https://www.foxnews.com/shows/americas-news-hq,89020,203,TEXT/HTML
https://www.foxnews.com/entertainment/messing-pompeo-union-nbc,76476,187,TEXT/HTML
https://www.foxnews.com/category/us/us-regions/midwest/indiana,63300,177,TEXT/HTML
https://www.foxnews.com/us/california-missing-found-alive-marin-county-hike-sheriff-miracle,79359,177,TEXT/HTML
https://www.foxnews.com/category/person/barack-obama,65373,176,TEXT/HTML
https://www.foxnews.com/media/katie-hill-view-affair-bisexuality-headlines,70356,169,TEXT/HTML
https://www.foxnews.com/category/columns/fox-friends-blog,70954,183,TEXT/HTML
https://www.foxnews.com/person/m/britt-mchenry,59511,166,TEXT/HTML
https://www.foxnews.com/category/person/jessica-simpson,63674,176,TEXT/HTML
https://www.foxnews.com/category/us/religion,63254,177,TEXT/HTML
https://www.foxnews.com/entertainment/mob-wives-star-drita-davanzo-has-gun-drug-charges-dropped,71668,180,TEXT/HTML
https://www.foxnews.com/media/impeachment-president-trump-richard-nixon,75753,175,TEXT/HTML
https://www.foxnews.com/shows/bill-hemmer-reports,72034,171,TEXT/HTML
https://www.foxnews.com/politics/baltimore-mayor-scrutinized-over-alleged-self-dealing-with-childrens-book-series,69564,166,TEXT/HTML
https://www.foxnews.com/us/chinese-hackers-targeted-us-universities-in-pursuit-of-maritime-military-secrets-report,76787,171,TEXT/HTML
https://www.foxnews.com/us/philadelphia-adoption-siblings-family,66753,171,TEXT/HTML
https://www.foxnews.com/us/oregon-widow-80-scammed-catfished,66846,169,TEXT/HTML
https://www.foxnews.com/media/sen-kennedy-doubles-down-on-jeffrey-epstein-case-comments-americans-are-entitled-to-the-facts,73289,169,TEXT/HTML
https://www.foxnews.com/category/shows/fox-friends/fox-and-friends-recipes,54891,168,TEXT/HTML
https://www.foxnews.com/science/reaper-of-death-tyrannosaur-species-discovered-in-canada,68666,169,TEXT/HTML
https://www.foxnews.com/entertainment/model-camille-kostek-gets-candid-rob-gronkowski,86947,188,TEXT/HTML
https://www.foxnews.com/category/person/kelly-ripa,62412,177,TEXT/HTML
https://www.foxnews.com/entertainment/maxim-model-arielle-raycene-off-broadway-used,101652,199,TEXT/HTML
https://www.foxnews.com/science/asteroid-wiped-out-dinosaurs-oceans-acid,75843,174,TEXT/HTML
https://www.foxnews.com/shows/cavuto-live,82135,179,TEXT/HTML
https://www.foxnews.com/us/german-woman-who-posed-as-a-heiress-and-socialite-will-likely-get-deported-regardless-of-conviction,71098,167,TEXT/HTML
https://www.foxnews.com/category/person/william-barr,67520,177,TEXT/HTML
https://www.foxnews.com/category/health/infectious-disease/coronavirus,65029,176,TEXT/HTML
https://www.foxnews.com/tech/chinese-hacking-major-cases-cyber-intrusion-by-beijing.amp,70370,147,TEXT/HTML
https://www.foxnews.com/world/scotland-derek-mackay-resignation-inappropriate-relationship-16-boy,73317,168,TEXT/HTML
https://www.foxnews.com/shows/legends-lies,72603,185,TEXT/HTML
https://www.foxnews.com/science/shipwreck-doomed-1840s-royal-navy-arctic-expedition-reveals-secrets,88111,179,TEXT/HTML
https://www.foxnews.com/category/entertainment/events/babies,62240,177,TEXT/HTML
https://www.foxnews.com/entertainment/justin-bieber-jesus-changes-album,80083,184,TEXT/HTML
https://www.foxnews.com/category/shows/american-idol,62915,177,TEXT/HTML
https://www.foxnews.com/person/c/chris-ciaccia,55467,168,TEXT/HTML
https://www.foxnews.com/category/shows/fox-friends/as-seen-on,53730,166,TEXT/HTML
https://www.foxnews.com/media/katie-hill-resigns-greg-gutfeld-reacts-media-republicans,71774,171,TEXT/HTML
https://www.foxnews.com/health/sacramento-confirms-first-coronavirus-patient-traveled-china,67343,167,TEXT/HTML
https://www.foxnews.com/food-drink/national-margarita-day-celebrity-chef-geoffrey-zakarian-perfect-margarita.amp,66246,134,TEXT/HTML
https://www.foxnews.com/politics/barr-decries-serious-irregularities-in-epsteins-detention-vows-full-investigation,85991,169,TEXT/HTML
https://www.foxnews.com/category/shows/media-buzz/transcript,59607,177,TEXT/HTML
https://www.foxnews.com/science/asteroid-that-killed-dinosaurs-benefited-bacteria,72930,173,TEXT/HTML
https://www.foxnews.com/category/person/elizabeth-hurley,61492,172,TEXT/HTML
https://www.foxnews.com/category/us/education/college,64005,177,TEXT/HTML
https://www.foxnews.com/entertainment/dog-the-bounty-hunter-bond-wife-beth-chapman,94333,194,TEXT/HTML
https://www.foxnews.com/science/dinosaurs-were-warm-blooded.amp,68914,139,TEXT/HTML
https://www.foxnews.com/shows/ingraham-angle,114064,208,TEXT/HTML
https://www.foxnews.com/us/baltimore-mayor-catherine-pugh-in-poor-health-not-lucid-enough-to-resign-attorney,90655,179,TEXT/HTML
https://www.foxnews.com/food-drink/weird-margarita-recipes-holiday,66029,169,TEXT/HTML
https://www.foxnews.com/travel,114167,232,TEXT/HTML
https://www.foxnews.com/entertainment/former-cbs-exec-claims-racism-sexual-harassment,78741,183,TEXT/HTML
https://www.foxnews.com/shows/americas-newsroom,85691,192,TEXT/HTML
https://www.foxnews.com/science/scientists-uncover-new-evidence-of-the-asteroid-that-killed-off-the-dinosaurs,72104,168,TEXT/HTML
https://www.foxnews.com/category/entertainment/genres/mature,62168,177,TEXT/HTML
https://www.foxnews.com/opinion/how-to-teach-your-kids-about-god-jim-daly,75668,172,TEXT/HTML
https://www.foxnews.com/entertainment/the-bachelorette-hannah-b-pete-windmill-sex-elimination,79730,185,TEXT/HTML
https://www.foxnews.com/science/frozen-bird-discovered-siberia-46000-years-old,69659,170,TEXT/HTML
https://www.foxnews.com/tech/nfl-twitter-accounts-hacked-super-bowl,71129,175,TEXT/HTML
https://www.foxnews.com/shows/war-stories,77168,166,TEXT/HTML
https://www.foxnews.com/category/tech/topics/innovation,68203,178,TEXT/HTML
https://www.foxnews.com/entertainment/meghan-trainor-father-hiy-by-car-hospitalized-stable-condition,71327,182,TEXT/HTML
https://www.foxnews.com/shows/outnumbered,85526,189,TEXT/HTML
https://www.foxnews.com/tech/iranian-cyberattacks-feared-after-killing-of-top-general,81379,176,TEXT/HTML
https://www.foxnews.com/category/science/air-and-space/asteroids,63935,177,TEXT/HTML
https://www.foxnews.com/entertainment/jlo-twins-turn-12-motherhood,89554,191,TEXT/HTML
https://www.foxnews.com/category/topic/talking-faith,63694,176,TEXT/HTML
https://www.foxnews.com/category/entertainment/features/exclusive,63798,177,TEXT/HTML
https://www.foxnews.com/tech/hamas-hackers-attempted-to-catfish-israeli-soldiers,73967,175,TEXT/HTML
https://www.foxnews.com/foxaroundtheworld/,37901,152,TEXT/HTML
https://www.foxnews.com/shows/property-man,69265,169,TEXT/HTML
https://www.foxnews.com/category/food-drink/drinks,60077,177,TEXT/HTML
https://www.foxnews.com/shows/watters-world,104376,217,TEXT/HTML
https://www.foxnews.com/lifestyle/maison-margiela-sneakers-candle-wax,72098,174,TEXT/HTML
https://www.foxnews.com/tech/trump-blasts-apple-pensacola-shooter-iphones,76576,171,TEXT/HTML
https://www.foxnews.com/world/palestinian-peaceful-protest-trump-israel-middle-east-plan,74436,175,TEXT/HTML
https://www.foxnews.com/category/person/rich-wilkerson-jr,57469,169,TEXT/HTML
https://www.foxnews.com/category/world/world-regions/israel,66523,177,TEXT/HTML
https://www.foxnews.com/science/what-is-a-new-moon,78420,177,TEXT/HTML
https://www.foxnews.com/tech/one-big-mistake-youre-making-that-puts-your-online-security-at-risk,85359,177,TEXT/HTML
https://www.foxnews.com/sports/mountain-west-conference-womens-basketball-championship-history,73568,173,TEXT/HTML
https://www.foxnews.com/category/shows/ingraham-angle/transcript,60611,177,TEXT/HTML
https://www.foxnews.com/category/food-drink/recipes/meals/cocktail,60348,177,TEXT/HTML
https://www.foxnews.com/shows/the-story,86246,186,TEXT/HTML
https://www.foxnews.com/tech/apple-encryption-nypd-supercomputer-passwords,73374,175,TEXT/HTML
https://www.foxnews.com/category/world/world-regions/middle-east,64004,177,TEXT/HTML
https://www.foxnews.com/opinion/does-god-answer-prayer-bruce-ashford,74245,173,TEXT/HTML
https://www.foxnews.com/world/new-zealand-shark-attack-surfer-punch-fight-curse-pauanui-beach,75893,177,TEXT/HTML
https://www.foxnews.com/travel/woman-sues-disney-claims-space-mountain,68962,170,TEXT/HTML
https://www.foxnews.com/tech/nfl-tightens-social-media-security-hackers-super-bowl-attack,75579,176,TEXT/HTML
https://www.foxnews.com/us/impact-agency-tackles-incarceration-rates-in-african-american-males-by-building-tomorrows-leaders,77423,172,TEXT/HTML
https://www.foxnews.com/shows/geraldo-rivera-reports,76111,179,TEXT/HTML
https://www.foxnews.com/politics/fox-news-poll-record-economy-ratings-as-half-say-senate-should-remove-trump,88596,174,TEXT/HTML
https://www.foxnews.com/shows/fox-news-night,96621,206,TEXT/HTML
https://www.foxnews.com/faith-values/florida-pastor-rich-wilkerson-car-stolen-challenge,63255,163,TEXT/HTML
https://www.foxnews.com/us/saudi-service-members-facing-expulsion-from-us-after-pensacola-probe-reports,79960,176,TEXT/HTML
https://www.foxnews.com/category/food-drink/drinks/spirits,60750,176,TEXT/HTML
https://www.foxnews.com/world/what-is-the-gaza-strip-israel-palestine,77006,170,TEXT/HTML
https://www.foxnews.com/world/israel-gaza-palestinian-rockets-syria-border.amp,68082,135,TEXT/HTML
https://www.foxnews.com/category/travel/general/theme-parks,60673,177,TEXT/HTML
https://www.foxnews.com/tech/smart-tv-hackers-video-doorbell-security-airpods-as-hearing-aids-and-more-tech-qa,76085,171,TEXT/HTML
https://www.foxnews.com/category/entertainment/music,62103,176,TEXT/HTML
https://www.foxnews.com/shows/sunday-morning-futures,84741,184,TEXT/HTML
https://www.foxnews.com/category/politics/2020-presidential-election,70447,178,TEXT/HTML
https://www.foxnews.com/category/shows/the-greg-gutfeld-show/the-greg-gutfeld-show-transcript,60764,177,TEXT/HTML
https://www.foxnews.com/category/us/disasters/transportation,63745,177,TEXT/HTML
https://www.foxnews.com/food-drink/dole-whip-alcoholic-disney-world-new.amp,66180,135,TEXT/HTML
https://www.foxnews.com/entertainment/meghan-markle-prince-harry-royal-transition-details,93759,197,TEXT/HTML
https://www.foxnews.com/entertainment/julia-louis-dreyfus-saturday-night-live-sexist,87653,194,TEXT/HTML
https://www.foxnews.com/person/b/michael-bartiromo,53771,166,TEXT/HTML
https://www.foxnews.com/category/us/immigration/illegal-immigrants,64942,176,TEXT/HTML
https://www.foxnews.com/category/science/archaeology/dinosaurs,62423,176,TEXT/HTML
https://www.foxnews.com/shows/scandalous,77273,192,TEXT/HTML
https://www.foxnews.com/fnctv,34172,146,TEXT/HTML
https://www.foxnews.com/media/brandon-judd-border-misconceptions,73113,178,TEXT/HTML
https://www.foxnews.com/category/travel/vacation-destinations/walt-disney-world-orlando,61909,177,TEXT/HTML
https://www.foxnews.com/category/person/chris-pratt,63512,177,TEXT/HTML
https://www.foxnews.com/person/r/melissa-roberto,54408,166,TEXT/HTML
https://www.foxnews.com/media/bloombergs-awful-debate-performance-boosts-front-runner-bernie,75232,169,TEXT/HTML
https://www.foxnews.com/health/how-to-protect-yourself-from-coronavirus,67820,171,TEXT/HTML
https://www.foxnews.com/category/shows/justice-with-judge-jeanine/justice-with-judge-jeanine-transcript,62820,177,TEXT/HTML
https://www.foxnews.com/category/us/immigration/enforcement,64877,177,TEXT/HTML
https://www.foxnews.com/person/r/john-roberts,70937,167,TEXT/HTML
https://www.foxnews.com/category/shows/watters-world/watters-world-transcript,61943,177,TEXT/HTML
https://www.foxnews.com/category/shows/fox-friends-weekend,64369,177,TEXT/HTML
https://www.foxnews.com/category/shows/fox-news-sunday/transcript,60937,177,TEXT/HTML
https://www.foxnews.com/travel/united-airlines-raising-checked-bag-fees,69442,171,TEXT/HTML
https://www.foxnews.com/media/furor-over-trump-pardons-as-frustrated-barr-weighs-quitting,76816,171,TEXT/HTML
https://www.foxnews.com/entertainment/meghan-markle-prince-harry-queen-does-not-own-word-royal.amp,68860,138,TEXT/HTML
https://www.foxnews.com/politics/sanders-wins-nevada-but-biden-says-he-beats-him-by-just-moving-on,80301,170,TEXT/HTML
https://www.foxnews.com/food-drink/coronavirus-lockdown-chinese-bars-happy-hour,74281,175,TEXT/HTML
https://www.foxnews.com/category/shows/your-world-cavuto/interviews,63475,177,TEXT/HTML
https://www.foxnews.com/world/comedian-says-border-patrol-forced-him-off-greyhound-bus-and-accused-him-of-being-illegal-despite-his-legal-documents,73436,164,TEXT/HTML
https://www.foxnews.com/person/r/gregg-re,59131,168,TEXT/HTML
https://www.foxnews.com/shows/hannity,95178,198,TEXT/HTML
https://www.foxnews.com/media/mark-steyn-bloomberg-debate-russian-asset-biden,71098,170,TEXT/HTML
https://www.foxnews.com/us/greyhound-stop-border-patrol-agents-immigration-checks-without-warrant,73096,169,TEXT/HTML
https://www.foxnews.com/shows/tucker-carlson-tonight,127469,242,TEXT/HTML
https://www.foxnews.com/travel/coronavirus-flu-outbreaks-disinfect-plane-seats.amp,70525,144,TEXT/HTML
https://www.foxnews.com/category/columns/capitol-attitude,64322,177,TEXT/HTML
https://www.foxnews.com/category/person/prince-harry,64058,175,TEXT/HTML
https://www.foxnews.com/politics/buttigieg-nevada-caucuses-irregularities-democrats,81056,175,TEXT/HTML
https://www.foxnews.com/category/world/world-regions/russia,67585,177,TEXT/HTML
https://www.foxnews.com/category/person/bebe-rexha,62177,176,TEXT/HTML
https://www.foxnews.com/category/politics/house-of-representatives/democrats,64132,177,TEXT/HTML
https://www.foxnews.com/category/shows/sunday-morning-futures/transcript,60953,177,TEXT/HTML
https://www.foxnews.com/opinion/john-fund-bernie-sanders-projected-nevada-victory-leaves-dem-establishment-scrambling-can-he-be-stopped,85013,171,TEXT/HTML
https://www.foxnews.com/entertainment/justin-timberlake-bottles-urine-rolling-stones,75820,183,TEXT/HTML
https://www.foxnews.com/media/sara-carter-democrats-russian-tools-putin-election-interference.amp,71503,144,TEXT/HTML
https://www.foxnews.com/travel/canary-island-dust-storm-airports-closed,65935,169,TEXT/HTML
https://www.foxnews.com/politics/sanders-win-in-nevada-reinforces-his-front-runner-status-draws-more-attacks-from-rivals,92110,177,TEXT/HTML
https://www.foxnews.com/entertainment/prince-harry-meghan-markle-wont-use-sussex-royal-stepping-back,94411,197,TEXT/HTML
https://www.foxnews.com/politics/buttigieg-warns-dems-against-rush-nominate-sanders-rips-inflexible-ideological-revolution,76102,170,TEXT/HTML
https://www.foxnews.com/travel/airplane-study-suggests-headrests-seatback-pockets-are-germiest-surfaces-in-cabin-some-are-more,72836,170,TEXT/HTML
https://www.foxnews.com/entertainment/elton-john-cancel-shows-new-zealand-pneumonia,72615,182,TEXT/HTML
https://www.foxnews.com/shows/the-five,105164,220,TEXT/HTML
https://www.foxnews.com/opinion/peggy-grande-blue-states-for-trump-heres-how-voters-there-can-boost-presidents-reelection.amp,73138,139,TEXT/HTML
https://www.foxnews.com/entertainment/dancing-with-the-stars-lauren-alaina-split-comedian-john-crist,78572,189,TEXT/HTML
https://www.foxnews.com/category/world/world-regions/asia,64565,177,TEXT/HTML
https://www.foxnews.com/category/politics/elections/presidential-primaries,66365,176,TEXT/HTML
https://www.foxnews.com/entertainment/meghan-markle-prince-harry-happy-canada-chaos-uk-report,77845,186,TEXT/HTML
